cell_y,cell_x,relative_forward,relative_lateral,local_activity,radius,actual_removed_fraction,final_mass,final_mass_ratio,survived,extinction_step
104,5,-3.030093494841499,0.9318318841441937,0.6133024096488953,1.0499999999999998,0.037306030298569395,70.88516235351562,0.9911130027937878,True,
104,6,-2.652145661702452,1.8576587769408435,0.5915459394454956,1.4499999999999997,0.05939481799843616,71.14452362060547,0.9947393798196572,True,
104,7,-2.2741978285634046,2.783485669737493,0.12843775749206543,2.05,0.05705471407678596,70.961181640625,0.9921759008872063,True,
104,12,-0.3844586628681692,7.412620133720742,0.23715020716190338,3.1999999999999993,0.05061894492643239,71.18840789794922,0.9953529677194307,True,
104,13,-0.006510829729122314,8.338447026517391,0.20829135179519653,3.6499999999999995,0.05061894159287504,71.18840789794922,0.9953529677194307,True,
104,124,-6.431623993092922,-7.400610151025653,0.14945289492607117,3.6499999999999995,0.0486377351224669,71.3791275024414,0.9980196002504702,True,
104,125,-6.053676159953875,-6.474783258229003,0.18723854422569275,3.1999999999999993,0.048637731788909545,71.3791275024414,0.9980196002504702,True,
105,2,-3.2381101014619906,-2.2235966273848025,0.45653092861175537,2.05,0.05465306601936983,70.90618896484375,0.9914069958834567,True,
105,3,-2.8601622683229433,-1.2977697345881525,0.6190546751022339,1.0499999999999998,0.039702964705894905,71.176025390625,0.995179836084985,True,
105,4,-2.4822144351838964,-0.37194284179150294,0.5389354825019836,1.0499999999999998,0.040803241977860914,71.09640502929688,0.9940665879413764,True,
105,5,-2.1042666020448495,0.5538840510051466,0.6277626156806946,1.0499999999999998,0.045596544087762696,71.0665283203125,0.9936488532029353,True,
105,6,-1.7263187689058022,1.4797109438017961,0.7815453410148621,1.0499999999999998,0.05046013425435523,70.95481872558594,0.9920869349086925,True,
105,7,-1.3483709357667553,2.405537836598446,0.6651780605316162,1.4499999999999997,0.06086715027249831,69.90680694580078,0.9774336835435341,True,
105,13,0.9193160630675272,7.960499193378344,0.3367602229118347,4.1499999999999995,0.051175482325745626,71.00543212890625,0.992794609131067,True,
105,124,-5.505797100296273,-7.7785579841647,0.6165902614593506,3.1999999999999993,0.05458556815017969,70.66578674316406,0.988045703337931,True,
105,125,-5.1278492671572256,-6.85273109136805,0.2127632200717926,3.0499999999999994,0.05544781275968412,71.46500396728516,0.9992203209389005,True,
106,2,-2.312283208665341,-2.6015444605238494,0.33225834369659424,1.4499999999999997,0.04291276040416583,71.10984802246094,0.9942545472389078,True,
106,3,-1.934335375526294,-1.6757175677271996,0.7333218455314636,1.0499999999999998,0.04564573072643815,71.10321044921875,0.9941617410023287,True,
106,4,-1.5563875423872469,-0.7498906749305501,0.7499610781669617,1.0499999999999998,0.051447517273160756,71.50113677978516,0.9997255282221632,True,
106,5,-1.1784397092481997,0.1759362178660996,0.6995540857315063,1.0499999999999998,0.052757288623128805,0.0,0.0,False,60
106,6,-0.8004918761091527,1.1017631106627492,0.9429153800010681,1.0499999999999998,0.058792244172141704,0.0,0.0,False,60
106,7,-0.4225440429701056,2.027590003459399,0.9133768081665039,1.0499999999999998,0.053854799042495655,0.0,0.0,False,40
106,8,-0.04459620983105861,2.9534168962560483,0.33026620745658875,1.4499999999999997,0.053225973452082645,70.00727844238281,0.9788384712786032,True,
106,13,1.8451429558641768,7.582551360239297,0.3034006655216217,4.049999999999999,0.04680380188215315,71.31100463867188,0.9970671095764302,True,
106,124,-4.579970207499623,-8.156505817303747,0.4314032793045044,2.8499999999999996,0.04804304182574402,70.75684356689453,0.989318855560427,True,
106,125,-4.202022374360576,-7.230678924507098,0.2300519347190857,2.2499999999999996,0.04804304182574402,70.75684356689453,0.989318855560427,True,
107,3,-1.0085084827296442,-2.0536654008662465,0.8300215601921082,1.0499999999999998,0.04835066249785319,70.87788391113281,0.9910112359550561,True,
107,4,-0.6305606495905971,-1.127838508069597,0.9577932357788086,1.0499999999999998,0.05999411160429981,71.27825927734375,0.9966092654759733,True,
107,5,-0.25261281645155004,-0.20201161527294745,0.7530486583709717,1.0499999999999998,0.05639296960755763,0.0,0.0,False,30
107,6,0.12533501668749703,0.7238152775237021,0.8674745559692383,1.0499999999999998,0.058823259589711095,0.0,0.0,False,50
107,7,0.5032828498265441,1.6496421703203519,1.0,1.0499999999999998,0.06328834631020538,0.0,0.0,False,140
107,8,0.8812306829655911,2.5754690631170014,0.8101522922515869,1.0499999999999998,0.045136646515979206,70.92816925048828,0.9917143232025192,True,
107,13,2.7709698486608265,7.204603527100249,0.2538161277770996,4.049999999999999,0.04959713959444741,71.0320053100586,0.9931661540988888,True,
107,125,-3.2761954815639265,-7.608626757646145,0.6753602623939514,2.2499999999999996,0.049365954058779415,71.02360534667969,0.9930487062063904,True,
108,3,-0.08268158993299446,-2.431613234005294,0.8389735221862793,1.0499999999999998,0.04556910891078547,71.2605972290039,0.9963623155476048,True,
108,4,0.29526624320605255,-1.505786341208644,1.0,1.0499999999999998,0.0636481571561609,70.3929443359375,0.9842308336453544,True,
108,5,0.6732140763450996,-0.5799594484119945,0.7553979754447937,1.0499999999999998,0.055056113104133934,0.0,0.0,False,50
108,6,1.0511619094841467,0.34586744438465505,0.643646240234375,1.0499999999999998,0.053012035742135206,0.0,0.0,False,40
108,7,1.4291097426231938,1.2716943371813048,0.9354274272918701,1.0499999999999998,0.06038799140635584,0.0,0.0,False,40
108,8,1.807057575762241,2.197521229977954,1.0,1.0499999999999998,0.057143373368023664,0.0,0.0,False,40
108,9,2.185005408901288,3.123348122774604,0.42439955472946167,1.4499999999999997,0.05865716842838505,0.0,0.0,False,40
108,12,3.3188489083184294,5.900828801164553,0.15436412394046783,3.0499999999999994,0.05071022439374592,71.8504638671875,1.0046098031121025,True,
108,13,3.6967967414574763,6.826655693961203,0.22006355226039886,3.6499999999999995,0.053528287100893183,71.23373413085938,0.9959867169740473,True,
108,125,-2.3503685887672767,-7.9865745907851915,0.8440461158752441,3.0499999999999994,0.04764059144774529,70.79521942138672,0.9898554249512234,True,
109,3,0.8431453028636552,-2.8095610671443407,0.5901424884796143,1.0499999999999998,0.03889753391427904,70.98532104492188,0.9925134169016158,True,
109,4,1.2210931360027022,-1.8837341743476912,1.0,1.0499999999999998,0.060452429069900164,0.0,0.0,False,50
109,5,1.5990409691417493,-0.9579072815510417,0.7855624556541443,1.0499999999999998,0.05584067582674889,0.0,0.0,False,50
109,6,1.9769888022807964,-0.03208038875439201,0.589515209197998,1.0499999999999998,0.047787711334201656,0.0,0.0,False,30
109,7,2.3549366354198433,0.8937465040422576,0.7399217486381531,1.0499999999999998,0.054101382279555854,0.0,0.0,False,60
109,8,2.7328844685588907,1.8195733968389072,0.9169588088989258,1.0499999999999998,0.056658787470518016,0.0,0.0,False,60
109,9,3.1108323016979376,2.745400289635557,0.6168543100357056,1.0499999999999998,0.03972970650294366,71.25668334960938,0.9963075918701737,True,
109,10,3.4887801348369845,3.6712271824322062,0.2601415514945984,1.4499999999999997,0.039942257453034175,70.9994888305664,0.9927115102134864,True,
109,11,3.866727967976032,4.597054075228856,0.17715191841125488,2.05,0.03967577287860411,70.95899200439453,0.9921452854965187,True,
109,12,4.244675801115079,5.522880968025506,0.2073391228914261,2.8499999999999996,0.048005585975377546,71.10899353027344,0.9942425997693711,True,
109,13,4.622623634254126,6.4487078608221555,0.16602392494678497,3.1999999999999993,0.04870389623516034,71.08749389648438,0.993941992901923,True,
